sample_id	CD4	PTPRC	CTLA4	PDCD1	HAVCR2	VSIR	LAG3	CD38
GSM971957	-0.5201062621312379	-0.22231858784903533	0.7928787981385191	-0.6045628824886736	1.0360071639381705	-0.2789717231974117	-0.3294665309566507	-0.7453334365733514
GSM971958	0.18342681773338024	0.27062944911813125	-1.1077413012634547	-1.123209808628245	0.9371971338061473	1.2779875671542829	0.014662285689764425	-0.047919413609111464
GSM971959	-0.33903811601996764	-1.1003415707250697	-0.46677863330883035	0.20275193923653403	-0.9985266369184911	-0.6217528768854633	-0.33348132411311787	-0.44751178331774344
GSM971960	-0.10905960110528332	-0.30290693247922856	0.5801717872847177	-0.0307475787308862	-0.8294135205748578	-0.3381554422236483	0.30998619901840163	0.4511527644279446
GSM971961	2.399407912812662	1.2295517752853489	-0.21284998074695816	-0.9894517773350985	2.6252874470802836	0.8445550296611839	-1.2527630676442185	-0.0847811437840734
GSM971962	1.644888139033344	1.2203529824340982	0.8109962204762194	-0.792867863479394	1.0392911628960122	1.9131032958111207	0.769383292375094	1.2729795602873846
GSM971963	3.362801503365524	2.346738445888015	4.242578647779372	1.3897078815469135	2.964255743077721	1.7709551142290203	5.556240716094816	4.009417990659824
GSM971964	-0.5805069243492544	0.04100318739331533	-1.1433058864234429	0.08536455897015617	-0.49312281132524505	-0.19784082898527458	-0.3212394001158248	1.060338186945964
GSM971965	0.2073620638703042	-0.5450874266011976	-0.791888666464479	-0.5574623615469854	-0.321449709938335	-0.6007538171727277	-0.3519927193325803	-0.8314738412036583
GSM971966	-0.9644867620244335	-0.43364993793442863	-0.8947890124198764	-0.7992993219962997	-0.20859408331362717	-0.5190886716409131	-1.1929528426707132	-0.8810927200673545
GSM971967	-1.0257247674262508	-1.1624437989063379	-1.0925605043167417	-0.015166442110382325	-0.7373915680177147	-0.5763584512453599	-1.061134440852122	-0.8201887304488815
GSM971968	1.9301408759355054	1.4687344377148477	0.5022679461060564	-0.8335370139115826	0.9847508068416226	0.8385084992999763	-0.15510845246154578	0.34650533485880247
GSM971969	1.6962182226040239	0.7891619443438642	0.4998837775682771	1.7168326931452842	1.7597785835029571	1.8817428027394798	1.3119101181826518	2.9755835349139157
GSM971970	-1.1049681023368836	-2.0958323309933653	-0.1370440049827428	1.1666284591469391	-0.45372542214404443	0.20883818504192656	-0.09146636364128626	-1.7378158946353492
GSM971971	0.9387733385453564	1.1751589402912925	2.5562796508903562	-0.21117116394574778	0.7050148416810066	0.6608097881381547	2.2291684613330176	1.7470587185855533
GSM971972	0.40054170740435563	-0.6745988622531776	0.7127988194763881	1.6623373731816053	1.0080626477073638	-0.6095890130704684	0.6148752182488584	-0.11308192003266443
GSM971973	-1.0130010615699219	-0.9146848599013081	-1.5155378572719358	-0.34379787921403426	-0.7117109646498678	-1.44397823489118	-0.1687938787311069	-1.4286040518779974
GSM971974	-0.5371624107283732	-0.39515779024304765	-0.13014340116216264	0.011307397480869258	-0.41940383955690175	-0.10060588039658705	-1.022873753907578	-0.5159915144794491
GSM971975	-0.35179546930360966	-0.2887832645950866	0.21274827893203357	1.217919751010267	-0.4778638754112197	0.45173485064484115	-0.1610040419401323	-0.25067522134592846
GSM971976	-1.2276287018113725	-1.0502776748275993	-1.4695742362025295	-0.7217364927748036	-1.5657597866534392	-1.9172027984870235	-0.6772664873619344	-0.8540769021603316
GSM971977	1.4764202629124599	0.9293623342929913	0.542265702714933	0.4387021840308887	1.8089352425379028	0.18752207754974637	0.8332676185614689	0.3336170347899427
GSM971978	0.5197055379632928	0.3722345202866828	-0.08252202394172094	0.7361331488545214	1.2969969574236313	-0.7093888818235238	2.1660668306684303	0.6036850387614248
GSM971979	-0.077510936718485	-0.239208643804176	-0.4490671251505367	0.05638780033597639	0.11011057201069929	0.772997654617316	-0.34983116044204793	-1.028622679689684
GSM971980	0.20396774858245786	0.6778604784058054	0.6016925052485245	-1.9277111523197639	0.6757747550522172	1.2613569380975722	1.0070340631150207	0.8864112252586708
GSM971981	1.697980148757063	1.1212602499603108	0.6085453704601342	0.5748298108052541	2.557692029536678	-0.4389171605313579	1.6381528980458235	1.4780186257622736
GSM971982	1.1066329788598845	1.1242650798129663	1.2464506033463163	0.21884584524707326	1.3420228323886214	0.17609212272360472	1.1795393560570298	0.6219102378488609
GSM971983	1.4239447186724867	1.4001240431925386	0.6403774844852016	-0.1255735420461367	1.7068870875240645	1.2765642702625168	0.6173355609855972	1.7600647486637953
GSM971984	0.5749330495139697	0.857149066493537	1.2782436799765362	1.1836069007733985	1.9450662630329454	-0.08243857125269269	1.6208706693551695	1.3957802646884307
GSM971985	-0.6060851316054658	0.24461622299758282	0.5889496294790678	-1.0719398949108663	-0.9004874492948436	-0.5446314375763065	-0.6636013016796113	0.7387444422514351
GSM971986	1.3919204897275324	0.5082048468507668	0.9018219086354027	2.4254419441969546	-0.17669237619495592	0.32472103464071256	1.4529397006196698	-0.5630742045079605
GSM971987	0.39587287032629837	1.20461765701934	1.1437084724251267	-0.46364439675388786	1.0448223365656641	1.8137232031653765	-0.48122686783662666	-0.5221602994851196
GSM971988	-1.4706327809028075	-0.8930355653025457	-1.2805123278515658	-0.05177905586793157	-0.8520205705889184	0.6612813854133548	-0.40065704386320167	-0.874914197657439
GSM971989	-1.2906736539957686	-0.6334378719265631	-0.5696229489452047	-0.07059157558527464	-1.0222560464425552	-0.27672872209812427	-0.15475514394174525	-0.728919707305758
GSM971990	-0.29979159693047636	1.0078395726811986	2.0560995665745354	0.17242580136657795	0.5689964116721414	0.308646007717798	0.9426540565028182	1.7029777720198265
GSM971991	-0.8453418855632228	0.6229342117579587	-0.06399506465872433	1.0411268652614618	-0.3090748860352889	-0.9153424994012812	-0.39137618628358545	0.15691271241073318
GSM971992	-0.5475827661467229	0.36929164490170346	0.5611652598830769	0.5684018725844437	-0.7257029206520527	-0.09160157591820532	0.33851557959763084	1.1305657103492852
GSM971993	0.37959563178684763	0.8396508194973903	1.6295622602701092	0.24614051457418723	0.8367298160831877	0.5011738982415469	1.0373360101331717	-0.1499550895754252
GSM971994	-1.3627371633023122	-0.6192205219289273	-0.34322586746233225	0.23777257944059033	-0.8407936066741895	-1.4568198954824847	-0.33494274371425975	-0.6305681945914671
GSM971995	1.148472931967191	0.07491735423119945	-0.14942282864897022	0.7244320940669969	-0.11820208188336859	1.0712742070268664	0.6332621727510217	0.23116917946296014
GSM971996	2.483216657071328	1.177689609666522	2.800418588668576	1.0516097368916257	2.0919279322846642	1.5677856828643613	1.7942718893777059	0.7202116452389621
GSM971997	1.7683078356218564	2.1348099603441417	1.8486516699678206	-1.3410275401181728	1.2366577682508257	1.3127006138743809	1.807624278899383	2.0664090604587533
GSM971998	0.6029824167807335	0.6605811795347135	-0.8287843401054567	0.8996008108586937	-0.2463727028619905	1.1071156512907965	-0.49204193005128843	0.6665651480852126
GSM971999	1.0428342090472984	1.17977734268695	0.5556190324717627	0.2858958879744313	0.023656255946076923	1.0363477018027167	1.0232153289450776	1.4921488643279883
GSM972000	0.029256570015983394	-0.6188198693399505	-1.2501362070256012	1.6230240992273304	-0.24575152728123778	-1.6116100217914562	-0.5792938400906024	-1.4052379547917675
GSM972001	-0.2722151712097166	0.6056630496591668	-0.24528792764052887	-1.361577126984172	-0.9485822596468381	-0.03132773129007108	0.7608287224357353	1.2148403356234643
GSM972002	-1.277582131566615	-1.0469068193507873	-0.9840734767309	-1.1078478295715823	-0.9519486916858529	-0.6887818870043281	-0.8915756770713046	-1.1940203210384412
GSM972003	-1.0937136829646645	-1.1075733104457675	-0.35814218157532346	1.0473900574515271	-1.0726028381852046	-0.2288527889298915	-0.6028355695695008	-0.11510606890804574
GSM972004	-0.20111398761919103	-0.5338711503356588	-0.7229331646472591	0.24098485727830674	-1.1551140692842232	-1.452314432104132	-0.8381892181671394	-0.3039123262552124
GSM972005	-2.2448134956275134	-3.0751365108017485	-1.3536944377020212	0.5881880067144915	-1.8955548197545098	-1.9915465917033919	-1.261514016151079	-1.5939051701660767
GSM972006	-0.3674836547882176	0.5704406905950496	1.4393341381443119	1.1442801119432533	-0.6501433196108083	-0.8821836752161701	-0.24504068540742396	-1.2208910206006005
GSM972007	1.5142219707680045	1.0559986176167155	0.30046465054786015	-1.4457885366369265	0.8976925306062908	1.7398417678707814	0.10463455629472762	0.17080577088813717
GSM972008	-0.4569823016977682	0.12498691395240635	-0.5545686439184921	-0.6164418117155271	0.9584192186922114	0.9656066641993865	-0.08091051191892261	-0.40397202977830626
GSM972009	-0.04504793974444962	-0.08645890400855694	-0.6155574952259666	0.558013593606145	-0.9832213581920264	0.5457575988605023	0.01012128057713285	-0.23602073455134506
GSM972010	0.010835579523473712	0.6615833864042178	0.5313813536736318	-0.0859141081936535	-0.07644227701283193	-0.6144905191595827	-0.4979756514587561	-0.5686824544561492
GSM972011	0.9152824355001942	0.9268834197923359	-0.03383611250698098	-1.4551475920034775	1.0513487240804251	0.7972907440859013	0.6077212092828473	0.399046270286054
GSM972012	-0.30579084770756304	-0.3999596115178699	0.22165551544381232	-0.23763616835908724	-1.5333328293388733	-1.4946324885325715	-0.6520679368342435	0.1776251875907193
GSM972013	-1.2579042088947903	-1.090708012400953	-0.9176192287342781	-1.285969715102915	-0.7959944942103836	-1.0501377149484594	-0.6283371294670033	-1.4550833698326997
GSM972014	-1.3875603743408922	-0.7818298873418961	-0.7445238271010723	-1.4711480073678844	-0.8875257491414356	-1.1956524495624283	-0.9545053259799537	-1.1887297407769144
GSM972015	-1.2903513748472246	-1.31475122931474	-0.9164082743984896	-0.4105954248777126	-0.26290645571716725	0.4856196846679994	-0.48738216329736356	-1.046052434123131
GSM972016	0.025651954589484452	-0.2287035932302965	-0.11203621642610039	-0.15131310526851327	0.46859618656595964	1.4894677387286555	-0.1543490900073701	0.047274350766121395
GSM972017	0.5972404145277583	-0.1601878139636489	1.1197261836770134	0.5835302264256141	-0.1931991712277021	-0.08733441528528085	0.15844927435509804	-0.13874947741752533
GSM972018	0.30878054055922755	1.2353191761783813	1.4215461035401598	0.6327501224980737	1.4778215138975235	-0.12078909561687268	1.2403237418008648	1.8005786898374292
GSM972019	0.8242579521209616	1.5206359439252481	1.0992231819554135	-1.4466258046249771	1.939861180153938	0.929727160235061	0.8816387811499835	0.9107733307294734
GSM972020	-0.801236878738934	0.5292040986980804	-0.26761564659770515	-1.1626079638088607	0.0031617437188181273	-0.10711322479354099	-0.3601429504947455	0.6667262455744167
GSM972021	-0.7201462034021819	-0.26465319002346793	-0.5248801641126105	-1.7611857343443158	0.5198955456627004	-2.4729165627737424	0.011205705164532202	-0.5825043092966325
GSM972022	-0.3526716557467319	0.6261935108602182	-0.14018594734269707	-0.11226764549233466	-0.5476084664490959	-1.3935860327963945	-0.6221420856716752	0.42902153122269127
GSM972023	-0.916105384688622	-0.158076558288974	-1.1624718812841317	0.5484698948831077	-0.6018997237991445	0.49534360948714584	-1.2542139987993153	-0.8711938043089197
GSM972024	-1.371703096591732	-1.00170713937254	0.6401613081857955	0.9252433401803947	-1.1059354319902883	-1.1510168764268236	-0.6483662603475916	-0.9857279208473039
GSM972025	-1.177092260666414	0.2517557668103269	0.2841568386315253	0.3006110661937245	-0.18717623096944003	-0.4084155216729583	-1.7321381542102214	-0.27952915989073446
GSM972026	1.1997477612570964	0.42713156147410614	-0.248067979002651	-1.5570525034265859	0.25946027709268865	0.7098826934066438	1.5627563848740813	0.7060228168796847
GSM972027	-0.6705791706637421	-2.076864391581072	-2.345662597674107	0.42074341647069735	-0.7294092584221468	0.16942333782739968	-0.7030899510779713	-1.2629862899096536
GSM972028	1.473644286954035	-0.17337465015510928	-0.7575118971660428	1.3924989865683686	-1.1902550165121204	0.711497387663838	0.17507373160374234	-0.08727305501140815
GSM972029	0.4146527078426384	-0.5470012004813313	0.09018268988951902	0.2650316134225779	-1.195910530733178	0.7495584881694528	-0.3562797841631654	-1.3351588522668425
GSM972030	0.2643165417111433	-1.2489273637909701	-0.6741307896585015	0.12184479428896895	-0.5308981485012266	0.6268330655102218	-0.8122727201675501	-0.6428492751046935
GSM972031	-0.2961066459475509	-0.09266180779228468	-0.5767090850091401	-1.411161733384689	-0.8543859460138844	-1.255809492879399	-0.9740131859430508	-0.7961438721915184
GSM972032	-0.6603028987342736	-0.019378701025630492	-0.12136800403587994	-1.0233077849729042	-0.39669889303005923	-1.0742582760090353	-0.6401697407312735	-0.952617203672961
GSM972033	-1.162098005966299	-1.9947664202730766	0.9449384840753996	0.18527983730556802	-1.4662987753923433	-2.018449988504696	-0.8836014816729635	-1.2427714664585794
GSM972034	-0.9619386869694015	-1.4664645324096457	-0.08990283554422722	0.4407160612447259	-1.2869452257892455	-1.5585387803380002	-0.2916553693848967	-1.2787518728299496
GSM972035	-0.8148883129483119	-1.3293632724607758	0.7589167249387894	0.5814046525125922	-1.3684911289462884	-1.7981589980002477	-0.32065166772374176	-0.36798832570166823
GSM972036	-0.2337506685232724	-0.32457789969058626	0.1337926669139614	0.03747463841446296	-0.9749938933654644	-0.6445541873336269	-0.3080337760745342	-1.02516193959078
GSM972037	-0.920681451533938	-0.9171251452399275	0.009933696644364033	0.0657670400089283	-1.010305654229403	-0.9210339325523971	0.15555535547488747	-0.7309048401755079
GSM972038	-1.2832098645538732	-0.7141372263650084	0.3911954114799672	0.2631893123791891	0.0765376247834749	-0.8691830422893106	0.995800667133549	-0.8055248961324843
GSM972039	-0.38672464981510746	0.6634085361425007	0.13045721445407402	0.9953501019222439	-0.34983610337604576	1.462793918806949	0.6313771838224564	0.8642068981505928
GSM972040	-0.7244840204364895	-0.13505654038103698	-0.19279613324717135	-0.9796119337032344	-0.6757068167954581	-1.0591993794142356	-0.5165307138870997	-0.8132791507182191
GSM972041	-1.1109564818346913	-1.29876647475507	-0.027491860311849754	-0.11936307776929017	-0.5790067177887873	-2.068701296450452	-0.9494066383755793	-0.7401988068701129
GSM972042	-0.15325327726592464	0.19059509775477332	-0.1386946321761427	-0.17971225218918183	-0.34169304762856884	-0.25882692540721186	0.920187538272029	1.5677829393065448
GSM972043	-1.3735257424087663	-0.9295716358567481	-0.7263699947705204	-0.8683127218621477	-0.9783708117076398	-1.2845052643380905	-0.39651461356014034	-0.8747970446257727
GSM972044	-1.5359752073087356	-1.7126421820172673	-0.07753923227727857	-0.829526730866479	-1.2605827412140447	-0.35612506891397555	-0.4490481092049649	-1.1041310157736268
GSM972045	-0.9941547824679683	-0.5350705482556678	-0.9367104397831951	-0.4874746891261162	-1.1051036647058192	-0.1730759830603344	-0.8676994157125539	-1.2299653229466994
GSM972046	2.335096622041094	1.3736466109231458	-0.7402730493607346	-0.5974306210270469	1.1574864630598438	-0.306080951500385	-0.10636296981150078	-0.09205560639461124
GSM972047	-1.120555144770374	-0.932476422961052	-0.4459234730363816	-0.9285596355069466	-0.9682984588030606	-1.41807511876762	-0.6156014117167844	-1.0744748693820727
GSM972048	-0.8911049613875616	-1.5222060705068539	-0.08303233774515995	-0.581302813034567	-1.1572612850430368	-0.6819153049756582	-0.3423757983590201	-0.7700590174846658
GSM972049	-1.2285415211938677	-1.8042075985373502	0.4162892825736874	-0.057312647560670886	-0.8673384077987337	-1.9918631020324917	-0.27663881309073357	-1.047370082235591
GSM972050	-0.4172976856687694	0.036330127555543504	-1.233675318304904	-0.13466746554715553	-1.1911409879882822	-0.8479017526791877	-0.02386436496192558	0.4471492379751703
GSM972051	-0.07822514519011248	0.09311131840479883	-0.5814310136166746	-1.2255578755861563	-0.08130637911075611	0.6583978051184991	0.3519113591310689	-0.9841183268391676
GSM972052	-1.0432428617388623	0.013882903820593737	-0.0987909927534558	-0.567077231473642	-0.30036239468447185	-0.7761799041360175	-0.5354516297374255	-0.24188521813017982
GSM972053	-1.6441277388180435	-1.521925507386207	0.1149282493793431	-0.8842264652409019	-1.147740357306101	-1.5916545434535594	-0.08634949883573759	-1.2842962303421
GSM972054	0.018760028270917786	0.6439926202707164	0.4514732023195307	-0.9509545921961854	1.0307872409861065	0.6084503072420396	-0.2692373554527407	-0.7617889315437205
GSM972055	0.5068016584990861	-1.1062164324000092	1.1837782300115742	1.280985365736763	1.0598846625135214	0.31840435674518275	0.8267264785689193	-0.1237073171233122
GSM972056	-0.49355333909806703	-1.1709529063006545	0.06486047992674196	1.0750218678313135	-0.32859857940831655	0.9006031007563905	-0.026941828182961623	-0.8095253023187441
