sample_id	CD4	PTPRC	CTLA4	PDCD1	HAVCR2	VSIR	LAG3	CD38
TCGA-AA-3872-01	940.6745	617.9308	27.7437	24.8217	339.0043	939.2067	82.8584	28.5298
TCGA-AA-3875-01	513.8223	1023.0736	38.2639	30.107	152.269	882.5392	66.3679	71.2043
TCGA-AA-3877-01	828.7404	939.0462	35.4738	37.7404	380.7565	1008.7963	108.4984	43.2181
TCGA-AA-3930-01	732.194	950.8653	12.1442	8.0388	282.0368	636.6986	70.5741	33.176
TCGA-AA-3939-01	394.0106	558.336	46.5992	15.8271	138.2129	353.9586	46.1977	32.6802
TCGA-AA-3941-01	252.4718	266.9377	26.2613	18.7454	43.5394	690.6731	146.7429	15.4991
TCGA-AA-3947-01	434.8208	1151.7101	71.9839	0.0291	553.7709	50.3206	22.2133	63.6613
TCGA-AA-3949-01	1370.6448	1896.8988	48.1929	126.0996	791.1731	1005.7076	335.2117	170.1761
TCGA-AA-3950-01	1430.0421	1207.4693	112.9427	46.6794	665.5702	1027.8849	114.0756	46.1576
TCGA-AA-3952-01	320.9984	190.8692	14.6302	5.4667	239.1625	841.0019	39.3625	12.63
TCGA-AA-3955-01	318.9008	394.4776	30.0992	4.3727	97.0991	306.871	14.665	27.6276
TCGA-AA-3956-01	477.8067	730.3248	39.211	8.4984	103.5505	707.5458	47.5953	51.8145
TCGA-AA-3966-01	1670.8238	1308.0673	154.1139	85.4657	508.4236	1890.9965	195.1744	110.5448
TCGA-AA-3968-01	863.9324	897.4565	27.7455	33.4672	211.6048	667.1376	95.9577	82.5127
TCGA-AA-3971-01	994.185	937.0858	39.1831	33.1785	173.0935	1007.2386	99.1181	153.0037
TCGA-AA-3973-01	367.4972	229.748	14.8122	9.4345	72.6406	743.2256	33.1049	11.6901
TCGA-AA-3975-01	895.8794	381.2193	29.5246	21.8427	130.4534	1096.4698	71.1391	33.2273
TCGA-AA-3976-01	447.2836	247.366	15.6659	14.5583	103.0151	485.4297	51.9957	13.7546
TCGA-AA-3977-01	581.0199	937.1581	64.2108	70.8846	355.2774	388.0814	158.2305	34.0926
TCGA-AA-3979-01	125.9715	169.2083	9.7543	9.6586	83.3154	315.7785	22.3323	179.3206
TCGA-AA-3980-01	961.0895	1176.1881	49.2426	51.4784	277.2643	519.1669	248.2532	66.6362
TCGA-AA-3982-01	1429.0912	1232.3684	38.2852	65.565	317.7542	916.5898	140.8479	132.7126
TCGA-AA-3984-01	475.0198	622.2331	78.3673	27.538	170.1523	425.8672	124.8754	21.4226
TCGA-AA-3986-01	1438.983	1669.1998	88.1643	92.6475	194.1525	1131.8516	217.4605	166.1839
TCGA-AA-3989-01	965.9669	481.1781	31.4929	99.1548	148.5069	1249.0848	177.069	131.0303
TCGA-AA-3994-01	556.3957	299.5563	25.9544	22.3283	174.7434	595.5382	44.6946	10.1403
TCGA-AA-A004-01	178.3251	29.2173	42.7138	51.9558	25.7978	658.0892	51.9024	-0.1146
TCGA-AA-A00A-01	592.5283	491.55	48.8979	37.528	176.7505	460.252	110.926	25.528
TCGA-AA-A00D-01	1346.9374	1343.8514	92.6264	91.113	425.9833	812.0406	246.0428	154.9661
TCGA-AA-A00E-01	903.8525	728.1264	64.4317	45.5663	299.4672	865.8691	114.8082	50.0459
TCGA-AA-A00F-01	393.5184	243.7225	38.3283	14.0842	65.2976	607.5975	46.5109	17.4691
TCGA-AA-A00J-01	401.3225	344.3046	48.1616	14.0767	245.935	635.063	49.286	13.5763
TCGA-AA-A00K-01	446.4714	257.8446	38.7065	24.7809	66.7117	476.551	89.6932	24.7909
TCGA-AA-A00L-01	175.9967	106.1402	14.0506	9.0296	41.6716	530.6524	20.7574	7.437
TCGA-AA-A00N-01	661.546	383.2631	23.5073	19.2705	214.2189	841.0199	83.2741	15.9335
TCGA-AA-A00O-01	494.1431	236.0497	83.9977	33.8645	130.703	1095.1665	23.6271	10.8739
TCGA-AA-A00Q-01	403.2091	237.4839	24.0635	26.5368	83.245	432.2229	48.2606	23.9245
TCGA-AA-A00R-01	1482.5971	1591.1449	115.6486	256.499	509.7133	812.7116	705.2336	139.2495
TCGA-AA-A00U-01	248.4248	197.4736	22.2712	26.7593	61.1062	389.8516	39.6615	12.3819
TCGA-AA-A00W-01	178.571	154.9239	24.5683	12.5067	33.6255	414.3626	62.4638	20.6804
TCGA-AA-A00Z-01	372.35	256.2966	18.422	8.2781	74.293	794.1165	37.3097	22.7995
TCGA-AA-A010-01	463.8063	354.904	195.7794	34.6179	208.2252	292.9959	75.3282	15.6049
TCGA-AA-A017-01	242.0154	207.5792	18.0483	21.6108	50.1002	848.9473	38.1474	6.7761
TCGA-AA-A01C-01	354.7842	139.2274	10.2153	20.2351	104.0465	611.8045	66.6755	15.0568
TCGA-AA-A01D-01	912.3706	384.298	30.1016	22.1629	345.0873	1021.5592	165.5515	10.9844
TCGA-AA-A01F-01	141.6901	89.4164	10.5102	5.0082	15.1665	476.0879	12.6218	4.0798
TCGA-AA-A01G-01	201.7283	127.2472	34.0463	18.175	64.3948	451.411	30.3954	14.0239
TCGA-AA-A01I-01	310.6296	372.1011	27.7062	5.854	62.9835	297.7557	44.3041	17.9534
TCGA-AA-A01K-01	507.9258	379.39	65.7313	44.7803	143.452	605.5446	67.0142	16.6485
TCGA-AA-A01P-01	1534.85	1346.24	75.1708	211.389	517.54	1162.19	456.036	197.267
TCGA-AA-A01Q-01	519.8486	355.7484	35.6588	11.1971	172.4766	1087.5869	173.1435	13.2209
TCGA-AA-A01R-01	922.1987	396.4929	87.2967	269.2909	293.5677	1086.9084	566.6325	28.7922
TCGA-AA-A01S-01	135.8613	26.4106	5.8161	5.5158	23.3404	582.2551	2.8421	2.2021
TCGA-AA-A01T-01	151.9655	11.2593	14.9647	11.3722	13.2073	554.9898	66.5057	3.9757
TCGA-AA-A01V-01	378.245	195.5864	185.0484	193.0768	58.2057	659.2695	79.4613	21.2778
TCGA-AA-A01X-01	296.262	197.664	21.4953	50.0	45.7944	628.972	21.9626	2.8037
TCGA-AA-A01Z-01	133.047	64.8069	5.5794	1.2876	27.4678	251.073	15.4506	1.2876
TCGA-AA-A022-01	775.9963	515.341	65.6542	184.6457	489.5062	1994.5759	851.7213	67.1245
TCGA-AA-A024-01	186.0232	84.9899	108.2802	44.288	30.0213	784.1893	29.1871	2.0138
TCGA-AA-A029-01	218.4835	104.3023	13.2818	10.5579	44.6994	398.8537	31.7674	1.3681
TCGA-AA-A02E-01	231.1882	131.8444	24.3592	129.9632	56.8492	325.3225	30.5347	11.174
TCGA-AA-A02F-01	101.7124	71.9955	4.8578	3.8445	52.1642	229.4401	7.7781	5.5038
TCGA-AA-A02H-01	324.921	264.0009	16.7978	10.0476	77.2231	371.2204	10.1679	22.146
TCGA-AA-A02J-01	79.8482	45.1042	4.0202	7.9329	26.7655	292.4557	10.4297	-0.1146
TCGA-AA-A02O-01	290.7798	105.37	40.0044	34.2219	49.444	554.9085	38.6903	7.2714
TCGA-AA-A02R-01	1554.0278	1243.6444	65.3986	210.8656	624.5403	1031.9284	549.1408	105.9718
TCGA-AA-A02W-01	307.1962	263.8433	25.0241	11.7134	58.3796	268.8714	30.222	16.6023
TCGA-AA-A02Y-01	238.095	172.887	25.74	59.6311	60.0601	615.616	114.543	12.87
TCGA-AA-A03F-01	430.6067	83.5789	9.8189	29.1708	48.3272	1029.7725	75.6538	12.0496
TCGA-AA-A03J-01	566.9183	208.7333	55.751	68.1901	140.838	1196.3968	192.3525	20.5696
TCGA-AD-5900-01	844.917	795.125	76.7635	34.2324	300.83	1123.44	117.739	48.2365
TCGA-AD-6548-01	792.156	768.461	70.6772	57.1954	311.715	572.771	71.0857	41.6709
TCGA-AD-6888-01	73.8953	31.9346	4.0847	9.2833	14.482	569.254	15.2247	3.342
TCGA-AD-6889-01	307.732	166.411	35.3303	23.0415	73.2207	705.581	33.2821	3.5842
TCGA-AD-6890-01	367.021	180.851	44.3262	40.1891	86.2884	484.043	69.1489	44.9173
TCGA-AD-6895-01	404.273	465.197	69.4253	92.0948	199.775	1924.55	162.937	24.0863
TCGA-AD-6899-01	1642.48	1347.21	69.0146	67.9473	341.16	1018.14	143.01	130.914
TCGA-AD-6901-01	927.331	394.643	37.4094	37.9363	275.565	902.04	114.863	16.8606
TCGA-AD-6963-01	386.1	487.188	38.961	64.5841	64.9351	644.437	97.9291	28.431
TCGA-AD-6964-01	2346.62	1677.6	65.8935	199.698	704.657	1348.13	373.173	246.765
TCGA-AD-6965-01	280.475	300.62	13.9463	33.5744	77.9959	252.066	19.1116	6.7149
TCGA-AD-A5EJ-01	249.513	226.121	24.8538	21.4425	92.5926	712.963	58.9669	26.8031
TCGA-AD-A5EK-01	336.399	158.621	26.4368	13.0268	59.0038	406.513	17.2414	45.5939
TCGA-AM-5820-01	306.054	166.597	2.0877	3.3403	175.365	570.772	10.0209	5.428
TCGA-AM-5821-01	483.731	688.183	56.9095	54.8017	289.29	706.099	187.064	93.7953
TCGA-AU-3779-01	1438.62	894.97	58.9002	38.0506	203.284	896.534	63.5913	105.812
TCGA-AU-6004-01	1332.02	918.334	89.6469	65.5953	399.694	1302.72	118.509	52.9135
TCGA-AY-4070-01	598.0861	439.1932	90.3419	52.1124	105.0593	1152.2993	125.3407	72.8158
TCGA-AY-4071-01	1151.0839	769.9981	48.5709	62.4729	203.7266	1162.4472	154.9992	115.6173
TCGA-AY-5543-01	502.76	378.549	49.6845	19.7161	98.5804	731.861	52.8391	32.7287
TCGA-AY-6196-01	4127.85	3864.35	106.843	280.312	794.718	2310.92	211.285	382.353
TCGA-AY-6197-01	454.211	412.101	70.3189	19.6239	87.4898	638.185	80.1308	19.215
TCGA-AY-6386-01	568.63	421.685	17.3661	29.3888	83.2684	704.887	33.3964	36.9587
TCGA-AY-A54L-01	77.1841	74.6395	9.3299	8.0577	11.0263	424.512	22.4767	3.3927
TCGA-AY-A69D-01	471.633	375.744	38.3557	11.3646	74.9356	383.202	28.4116	27.3462
TCGA-AY-A71X-01	128.363	53.4204	19.216	6.9178	29.2083	453.882	25.3651	1.5373
TCGA-AY-A8YK-01	387.299	200.151	27.3989	12.5385	66.8718	649.678	19.9687	28.3276
TCGA-AZ-4308-01	309.8897	82.0933	23.0074	36.1806	83.6008	1387.2877	40.4778	1.6769
TCGA-AZ-4313-01	69.0307	52.0095	8.5106	9.9291	34.5154	479.433	24.1135	1.4184
TCGA-AZ-4315-01	510.883	363.717	27.4003	21.6551	204.618	551.541	88.83	30.9358
TCGA-AZ-4323-01	2222.05	5949.07	205.244	354.284	199.724	1588.26	440.597	262.953
TCGA-AZ-4614-01	109.886	57.598	11.4379	38.3987	37.9902	425.245	71.8954	1.634
TCGA-AZ-4615-01	959.604	958.662	44.7533	139.442	491.815	1724.65	392.416	56.0594
TCGA-AZ-4616-01	236.173	177.877	38.3657	85.2018	169.905	518.186	186.846	13.9512
TCGA-AZ-4681-01	97.3159	23.7502	3.9426	2.3507	27.7622	320.5699	14.124	118.6423
TCGA-AZ-4682-01	246.954	127.777	11.4672	9.829	57.3359	629.876	17.2008	10.2386
TCGA-AZ-4684-01	727.057	572.243	59.8362	34.667	211.801	618.307	55.0873	172.385
TCGA-AZ-5403-01	330.403	254.975	13.8825	6.0157	142.989	470.153	10.6432	10.1805
TCGA-AZ-5407-01	629.227	521.16	10.4581	22.6591	93.5416	479.328	45.3183	59.8434
TCGA-AZ-6598-01	712.743	312.635	25.9179	36.1771	280.238	568.035	138.769	25.9179
TCGA-AZ-6599-01	68.781	104.955	2.038	8.6613	13.7562	507.451	16.3037	4.5854
TCGA-AZ-6600-01	878.235	786.593	20.7891	31.8201	341.536	833.263	32.6686	67.8829
TCGA-AZ-6603-01	810.677	561.294	23.7682	20.1115	175.885	721.455	69.4762	62.8942
TCGA-AZ-6605-01	1309.55	1059.55	74.311	40.8465	278.051	956.201	68.4055	90.0591
TCGA-AZ-6606-01	214.575	113.109	6.6535	5.406	29.5249	336.833	18.2971	4.5743
TCGA-AZ-6607-01	826.218	776.561	34.1017	34.6999	383.494	2007.21	74.1861	47.2637
TCGA-CA-5254-01	276.541	195.473	11.7435	8.7129	76.9012	589.45	24.6235	13.6377
TCGA-CA-5255-01	131.52	85.4606	9.9889	5.5494	27.192	485.017	14.9834	2.7747
TCGA-CA-5256-01	438.515	362.436	12.68	16.3783	106.723	478.14	36.4549	22.1899
TCGA-CA-5796-01	693.291	507.987	12.7796	12.1406	93.9297	977.636	18.5304	48.5623
TCGA-CA-5797-01	437.291	300.335	29.773	19.3524	119.464	513.956	53.9635	361.37
TCGA-CA-6715-01	127.495	42.1286	1.8477	1.4782	23.2816	560.606	1.4782	1.4782
TCGA-CA-6716-01	251.618	91.6516	6.3647	4.2431	32.2478	430.678	8.0619	2.1216
TCGA-CA-6717-01	1720.4	1823.05	49.077	84.6466	317.425	1083.3	185.952	101.306
TCGA-CA-6718-01	1101.49	1333.07	112.461	129.702	376.175	887.539	505.094	152.429
TCGA-CA-6719-01	941.586	612.888	37.5522	22.7167	214.65	541.493	66.2958	185.443
TCGA-CK-4947-01	1098.06	1208.37	49.0279	32.967	213.018	698.648	81.5723	106.086
TCGA-CK-4948-01	499.342	332.566	33.5526	23.6842	176.974	716.447	20.3947	5.2632
TCGA-CK-4950-01	943.177	650.443	46.221	70.3363	186.559	1323.66	84.0687	138.998
TCGA-CK-4951-01	1281.29	872.688	65.7895	59.0327	289.118	885.491	118.421	36.9844
TCGA-CK-4952-01	360.622	329.104	9.0053	13.0986	117.888	405.24	26.1973	10.2333
TCGA-CK-5912-01	312.874	237.026	13.4731	6.487	57.8842	769.96	5.489	13.4731
TCGA-CK-5913-01	601.599	573.412	57.215	30.711	186.369	951.62	55.1115	14.3037
TCGA-CK-5914-01	272.175	298.096	45.3625	27.5415	123.937	247.469	72.499	4.8603
TCGA-CK-5915-01	194.494	96.8028	3.5524	2.2202	17.3179	289.076	15.9858	0.444
TCGA-CK-5916-01	1318.75	1480.08	51.0014	125.942	446.002	732.234	274.783	99.4006
TCGA-CK-6746-01	1230.38	1108.58	56.5693	60.219	306.113	653.285	2322.99	108.12
TCGA-CK-6747-01	644.318	414.362	14.3263	22.0405	76.7744	652.399	37.8362	31.5914
TCGA-CK-6748-01	1107.09	414.55	18.289	9.3477	256.858	1005.08	14.2248	4.4706
TCGA-CK-6751-01	404.455	226.778	36.4465	30.3721	101.746	657.049	48.5953	3.0372
TCGA-CM-4743-01	288.917	183.064	28.6426	17.4346	113.948	999.377	52.3039	9.9626
TCGA-CM-4744-01	264.747	306.102	37.1032	68.4091	188.222	284.072	134.499	8.1163
TCGA-CM-4746-01	81.0386	60.6793	6.6006	21.8877	30.905	699.3701	42.2632	3.8225
TCGA-CM-4747-01	366.522	162.578	8.177	12.987	100.529	488.216	35.594	6.253
TCGA-CM-4748-01	529.4549	274.3725	17.6984	21.1854	120.4946	781.9442	105.4867	17.5167
TCGA-CM-4750-01	331.9466	185.9372	14.6795	23.7116	76.2989	517.7661	39.2394	27.2584
TCGA-CM-4751-01	830.439	844.15	97.8062	92.3218	172.761	911.335	154.479	69.4698
TCGA-CM-4752-01	790.1946	575.6611	78.1455	24.6097	260.412	627.1566	64.3626	42.5359
TCGA-CM-5341-01	936.3135	1287.175	68.0831	8.4727	799.0781	391.5864	35.1709	35.9587
TCGA-CM-5344-01	332.881	153.865	13.8084	10.3563	113.426	296.881	9.37	7.8905
TCGA-CM-5348-01	1785.05	898.405	55.4156	28.1276	514.274	1100.34	35.6843	10.9152
TCGA-CM-5349-01	960.995	538.157	20.3505	0.5653	230.073	572.075	25.4381	15.2629
TCGA-CM-5860-01	829.311	679.812	51.7952	21.1889	309.005	639.788	28.8405	26.4862
TCGA-CM-5861-01	86.9258	72.0848	65.7244	26.8551	82.6855	1226.86	380.212	3.5336
TCGA-CM-5862-01	102.614	66.6667	13.7255	13.0719	44.4444	499.346	4.5752	3.9216
TCGA-CM-5863-01	746.333	321.712	10.5795	7.6942	175.042	1021.88	33.1811	14.9074
TCGA-CM-5864-01	374.659	331.744	23.842	36.1035	72.8883	421.662	27.9292	17.03
TCGA-CM-5868-01	243.728	99.6416	10.0358	4.6595	128.315	475.627	10.3943	8.9606
TCGA-CM-6161-01	1005.14	1081.8	35.9743	39.4004	189.722	402.57	41.1135	28.2655
TCGA-CM-6162-01	2402.98	2214.35	47.8339	68.1408	588.899	1268.5	104.242	68.1408
TCGA-CM-6163-01	993.519	1224.04	58.941	27.8557	176.016	1033.49	68.2262	76.7041
TCGA-CM-6164-01	365.221	233.222	24.1009	37.0782	103.819	670.004	82.6845	25.9548
TCGA-CM-6165-01	974.889	801.576	21.6642	17.2329	220.581	708.026	23.6337	133.924
TCGA-CM-6166-01	131.737	73.0539	7.1856	5.3892	19.7605	238.323	10.7784	0.5988
TCGA-CM-6167-01	903.021	1086.38	62.5331	15.8983	276.63	1335.98	25.9671	53.5241
TCGA-CM-6168-01	1412.26	1582.89	98.5886	32.4415	353.908	715.399	42.5532	39.1826
TCGA-CM-6169-01	2188.74	2087.59	149.114	54.2231	422.315	934.307	119.917	129.301
TCGA-CM-6170-01	765.489	679.418	22.869	18.711	124.74	592.931	33.6798	34.9272
TCGA-CM-6171-01	480.486	696.885	60.2857	26.5437	99.8763	646.946	82.7803	20.6951
TCGA-CM-6172-01	545.35	506.528	23.108	9.7054	85.9619	821.259	23.108	22.1837
TCGA-CM-6674-01	650.113	351.58	34.4244	29.3454	233.634	1076.19	85.7788	29.3454
TCGA-CM-6675-01	276.414	190.185	26.5937	21.7585	81.7959	887.667	25.7879	4.4323
TCGA-CM-6676-01	343.348	169.099	18.8841	12.0172	60.0858	418.884	19.7425	8.1545
TCGA-CM-6677-01	572.783	475.288	53.4868	39.2688	132.701	448.206	64.9966	53.4868
TCGA-CM-6678-01	225.413	90.9487	48.3029	6.5274	31.7668	673.629	8.7032	2.611
TCGA-CM-6679-01	708.366	472.376	36.3062	28.4136	143.646	751.381	41.8311	51.6969
TCGA-CM-6680-01	1080.76	778.125	70.4437	45.4177	206.697	864.79	73.6879	56.5404
TCGA-D5-5537-01	387.975	205.369	16.8254	12.8665	76.7042	505.258	9.8973	22.7638
TCGA-D5-5538-01	1614.33	1307.97	50.8956	29.1538	547.004	926.004	55.3428	72.6374
TCGA-D5-5539-01	792.954	585.32	23.488	6.1069	204.815	770.875	14.0928	27.246
TCGA-D5-5540-01	144.704	307.266	20.3202	12.3153	111.453	144.089	25.8621	11.6995
TCGA-D5-5541-01	1229.98	824.435	43.1211	28.4052	306.639	441.821	48.5969	51.6769
TCGA-D5-6529-01	1618.04	1429.36	65.8076	95.7202	278.877	1054.76	162.448	140.819
TCGA-D5-6530-01	1011.85	1025.23	55.0025	64.9129	257.669	1752.15	202.667	105.05
TCGA-D5-6531-01	906.701	544.735	55.1372	54.1161	310.402	620.294	225.144	51.053
TCGA-D5-6532-01	116.872	97.9789	4.3937	6.1511	39.1037	630.053	12.3023	10.9842
TCGA-D5-6533-01	542.636	307.341	21.8878	19.1518	78.4314	362.973	37.8477	34.1997
TCGA-D5-6534-01	4644.03	2787.81	178.442	123.725	796.02	1703.22	71.7951	143.242
TCGA-D5-6535-01	833.029	755.085	68.6883	41.4079	116.916	742.419	48.228	42.8693
TCGA-D5-6536-01	406.949	319.666	70.6046	0.5559	146.213	798.332	14.4545	2.7797
TCGA-D5-6537-01	158.086	178.594	11.1087	17.9449	62.3798	319.589	30.3354	1.709
TCGA-D5-6538-01	138.72	41.7508	6.734	4.0404	32.7722	234.343	4.0404	1.3468
TCGA-D5-6539-01	967.107	577.287	10.2339	12.0947	81.4063	1102.47	43.7268	80.9412
TCGA-D5-6540-01	415.152	279.113	30.4914	40.3424	115.398	1336.93	89.1287	5.6292
TCGA-D5-6541-01	1028.97	940.668	32.3641	29.9016	554.762	825.635	115.033	104.831
TCGA-D5-6898-01	1108.0	754.278	38.3594	20.655	228.681	534.818	52.0064	30.2449
TCGA-D5-6920-01	753.543	677.165	79.5276	37.0079	112.992	938.583	104.724	104.331
TCGA-D5-6922-01	724.687	521.285	39.6004	25.5603	158.762	547.926	71.6407	88.2009
TCGA-D5-6923-01	592.508	431.212	35.3345	13.7412	105.022	633.077	26.5009	13.414
TCGA-D5-6924-01	1139.74	1199.27	76.0708	46.9654	233.504	945.262	58.2107	170.663
TCGA-D5-6926-01	674.904	717.086	25.9906	31.5296	213.038	530.89	45.164	46.8683
TCGA-D5-6927-01	722.606	1053.73	111.127	93.6398	318.714	995.628	103.793	46.8199
TCGA-D5-6928-01	3782.37	5831.35	301.959	613.288	961.244	2418.23	810.477	436.968
TCGA-D5-6929-01	534.333	357.01	28.3716	28.3716	135.356	826.324	36.0556	111.713
TCGA-D5-6930-01	825.617	764.995	62.9317	77.9429	275.398	1183.0	154.731	65.2411
TCGA-D5-6931-01	963.985	916.277	37.4181	48.6436	204.397	579.981	96.8195	80.9167
TCGA-D5-6932-01	549.453	316.229	34.2844	23.9089	150.22	993.797	53.2311	7.6689
TCGA-D5-7000-01	569.636	666.863	25.8747	32.1474	156.817	564.54	53.7097	29.4031
TCGA-DM-A0X9-01	344.684	299.711	23.7713	58.4645	92.8365	554.128	109.862	14.1343
TCGA-DM-A0XD-01	163.418	57.8966	9.3382	8.8713	41.0879	457.103	32.6836	14.9411
TCGA-DM-A0XF-01	407.681	187.986	25.5609	15.5307	99.3318	409.299	47.8863	19.4134
TCGA-DM-A1D0-01	97.6016	16.6556	3.3311	1.3324	20.986	378.748	23.6509	0.3331
TCGA-DM-A1D4-01	182.226	145.536	20.7909	8.5609	33.8361	180.595	37.0974	6.9303
TCGA-DM-A1D6-01	57.8851	23.4364	0.5647	1.1295	13.8359	234.082	10.7299	0.2824
TCGA-DM-A1D7-01	314.314	141.633	23.0241	12.5586	47.0947	491.878	47.4436	25.1172
TCGA-DM-A1D8-01	116.617	99.7687	14.5358	20.152	43.2772	503.799	47.2415	2.3125
TCGA-DM-A1D9-01	181.788	69.5364	14.5695	5.9603	41.7219	392.715	26.8212	3.6424
TCGA-DM-A1DA-01	197.264	100.541	5.727	13.6812	83.0417	362.393	20.3627	6.0452
TCGA-DM-A1DB-01	288.459	286.738	22.3656	19.7849	41.2903	204.158	54.767	4.5878
TCGA-DM-A1HA-01	92.234	61.8886	8.3849	37.9317	56.2987	894.789	79.8563	3.5935
TCGA-DM-A1HB-01	119.686	66.492	14.9103	5.6417	60.8503	973.605	10.8805	1.2089
TCGA-DM-A280-01	116.863	48.2201	6.2402	4.5384	61.8352	599.631	7.3748	1.1346
TCGA-DM-A282-01	261.204	47.802	10.2433	5.5484	36.7051	343.15	10.6701	1.2804
TCGA-DM-A285-01	176.894	58.3569	7.2946	3.6473	81.6996	496.763	16.7776	5.1062
TCGA-DM-A288-01	91.2782	38.0792	2.7999	3.9199	43.6791	410.472	2.7999	2.7999
TCGA-DM-A28A-01	189.954	135.5	18.9954	15.1963	119.038	219.08	44.3225	6.3318
TCGA-DM-A28C-01	123.248	50.7007	0.4122	2.8854	17.7246	629.431	6.183	2.8854
TCGA-DM-A28E-01	127.975	57.4764	8.5317	4.0413	14.8181	588.684	13.471	5.8374
TCGA-DM-A28F-01	194.791	137.294	13.59	9.06	27.1801	183.291	28.2255	7.6662
TCGA-DM-A28G-01	353.211	207.339	27.0642	22.9358	56.8807	394.954	22.0183	24.3119
TCGA-DM-A28H-01	181.423	118.972	14.2292	7.5099	61.2648	255.336	3.1621	90.9091
TCGA-DM-A28K-01	253.112	84.5436	1.556	7.2614	66.9087	369.295	24.3776	3.112
TCGA-DM-A28M-01	77.4545	52.3636	1.8182	2.9091	13.4545	348.364	3.2727	0.7273
TCGA-F4-6459-01	777.018	522.854	14.0965	25.6301	211.875	699.701	35.0278	16.2324
TCGA-F4-6460-01	903.024	458.29	20.8551	28.1543	112.617	823.253	90.1981	25.0261
TCGA-F4-6461-01	569.916	1242.34	132.033	35.6546	113.092	768.245	29.5265	51.2535
TCGA-F4-6463-01	437.0	323.5	167.0	114.0	104.5	549.0	57.5	14.5
TCGA-F4-6569-01	1266.06	818.415	19.7308	24.6634	344.877	940.088	45.2163	59.1923
TCGA-F4-6570-01	2240.63	1335.33	54.9066	115.963	703.683	1349.39	344.374	85.6543
TCGA-F4-6703-01	3009.91	2194.82	225.315	217.308	1063.29	2056.42	323.675	263.82
TCGA-F4-6704-01	1260.63	685.849	41.9572	38.6664	255.034	1178.09	77.8813	82.8174
TCGA-F4-6805-01	1135.48	833.357	45.4865	26.9549	348.729	826.056	61.7717	27.5165
TCGA-F4-6806-01	400.536	304.755	16.7448	22.1031	46.2157	622.237	22.7729	39.5177
TCGA-F4-6807-01	1592.55	1402.79	55.8428	85.3154	238.883	1000.0	159.773	111.686
TCGA-F4-6808-01	83.4813	46.1812	2.9603	11.2493	11.2493	363.529	10.0651	13.0255
TCGA-F4-6809-01	853.814	701.695	38.5593	57.2034	191.949	1027.97	61.0169	23.3051
TCGA-F4-6854-01	579.62	385.718	23.6296	45.8692	112.936	713.057	70.5412	26.062
TCGA-F4-6855-01	808.378	420.226	20.2913	10.4729	253.968	630.339	9.8184	11.782
TCGA-F4-6856-01	248.803	278.156	24.4609	28.6542	82.4683	886.884	60.8029	11.881
TCGA-G4-6293-01	977.2	1002.12	71.0498	54.6129	124.602	579.003	108.165	97.0308
TCGA-G4-6294-01	585.795	246.09	12.9765	19.0013	88.9816	435.175	17.1475	13.4399
TCGA-G4-6295-01	887.863	1117.73	79.2127	65.1197	143.361	415.016	185.64	124.894
TCGA-G4-6297-01	791.946	646.692	61.8408	30.2013	254.075	872.004	51.2943	26.8456
TCGA-G4-6298-01	80.1782	40.6459	5.0111	5.0111	35.078	257.238	5.0111	0.0
TCGA-G4-6299-01	1216.11	792.994	79.6178	89.6269	392.175	1947.22	254.322	60.0546
TCGA-G4-6302-01	960.357	556.114	45.2261	27.9174	274.707	1998.33	116.136	51.9263
TCGA-G4-6303-01	562.677	467.349	33.7262	9.2919	109.094	615.332	29.2523	24.4343
TCGA-G4-6304-01	257.642	127.511	32.3144	27.9476	108.297	525.764	52.4017	12.2271
TCGA-G4-6306-01	136.524	210.415	21.8156	31.6678	38.0014	791.696	52.076	5.6298
TCGA-G4-6307-01	245.872	72.6509	9.3065	7.5053	16.2113	235.065	19.8139	7.5053
TCGA-G4-6309-01	345.98	251.416	32.8426	28.8788	90.6002	1137.03	40.7701	10.1925
TCGA-G4-6311-01	624.344	793.284	21.511	21.511	276.495	478.489	18.3631	27.8069
TCGA-G4-6315-01	158.869	157.841	2.5707	4.6272	13.3676	395.373	14.91	13.3676
TCGA-G4-6317-01	22.9383	27.8536	4.9153	19.1152	16.3845	120.699	24.0306	16.3845
TCGA-G4-6320-01	193.56	177.833	12.0975	16.9365	36.2924	514.748	38.107	7.2585
TCGA-G4-6321-01	333.992	615.942	21.7391	44.7958	54.6772	3950.59	66.5349	21.7391
TCGA-G4-6322-01	471.134	251.514	27.0488	25.0303	56.52	466.694	44.8123	31.086
TCGA-G4-6323-01	500.964	1880.4	54.0139	70.0401	62.3238	600.683	29.678	106.247
TCGA-G4-6586-01	258.613	330.923	32.3267	83.3688	175.245	1015.74	241.174	14.0366
TCGA-G4-6588-01	471.708	328.493	42.0631	19.5293	145.218	894.341	58.0871	21.0315
TCGA-G4-6626-01	125.0	75.0	10.0877	14.0351	38.5965	249.561	27.193	6.5789
TCGA-G4-6627-01	875.369	1103.84	53.9084	46.7206	213.066	938.005	97.5485	64.69
TCGA-G4-6628-01	1616.5	1585.41	154.643	116.086	518.657	837.894	361.94	140.962
TCGA-NH-A50T-01	132.376	70.0022	6.731	2.6924	29.6163	184.878	5.8335	2.6924
TCGA-NH-A50U-01	345.449	119.331	6.7546	28.3049	132.84	629.784	35.7028	7.0762
