time_months	survival	ci95_low	ci95_high	group
21.99427952	0.8530438793133392	0.8003089127617784	0.8927830946149428	High
22.02715587	0.8467250357628697	0.7926400322724527	0.8877003906531775	High
22.06003222	0.8467250357628697	0.7926400322724527	0.8877003906531775	High
22.09290857	0.8467250357628697	0.7926400322724527	0.8877003906531775	High
22.42167209	0.8402614858715503	0.7848223484422041	0.8824844074464685	High
22.52030115	0.8402614858715503	0.7848223484422041	0.8824844074464685	High
22.98057008	0.8402614858715503	0.7848223484422041	0.8824844074464685	High
23.01344643	0.8402614858715503	0.7848223484422041	0.8824844074464685	High
23.86823158	0.8402614858715503	0.7848223484422041	0.8824844074464685	High
23.99973699	0.833592743920189	0.7767647168177999	0.8770968555741536	High
24.03261334	0.833592743920189	0.7767647168177999	0.8770968555741536	High
24.16411875	0.833592743920189	0.7767647168177999	0.8770968555741536	High
24.92027485	0.8267035476894433	0.7684473858071585	0.8715265014836617	High
25.0189039	0.8267035476894433	0.7684473858071585	0.8715265014836617	High
25.08465661	0.8267035476894433	0.7684473858071585	0.8715265014836617	High
26.00519446	0.8267035476894433	0.7684473858071585	0.8715265014836617	High
26.16957622	0.8267035476894433	0.7684473858071585	0.8715265014836617	High
26.99148503	0.8267035476894433	0.7684473858071585	0.8715265014836617	High
27.02436138	0.8193875870904211	0.7595570353271867	0.865645326352509	High
27.09011408	0.8193875870904211	0.7595570353271867	0.865645326352509	High
27.4188776	0.8193875870904211	0.7595570353271867	0.865645326352509	High
27.55038301	0.8193875870904211	0.7595570353271867	0.865645326352509	High
28.9969425	0.8193875870904211	0.7595570353271867	0.865645326352509	High
29.0626952	0.8193875870904211	0.7595570353271867	0.865645326352509	High
29.45721143	0.8193875870904211	0.7595570353271867	0.865645326352509	High
29.55584048	0.8112748387033875	0.7495191623184493	0.8592329285609465	High
29.98323306	0.8112748387033875	0.7495191623184493	0.8592329285609465	High
30.01610941	0.8112748387033875	0.7495191623184493	0.8592329285609465	High
31.00239997	0.8112748387033875	0.7495191623184493	0.8592329285609465	High
31.06815268	0.8112748387033875	0.7495191623184493	0.8592329285609465	High
31.29828714	0.8112748387033875	0.7495191623184493	0.8592329285609465	High
31.62705066	0.8112748387033875	0.7495191623184493	0.8592329285609465	High
31.95581418	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
32.02156689	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
32.05444324	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
32.18594865	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
32.44895946	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
32.74484663	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
32.94210474	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
32.9749811	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
33.00785745	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
33.07361015	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
33.33662097	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
33.99414801	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
34.02702436	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
34.05990071	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
34.42154059	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
34.48729329	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
34.65167505	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
34.98043857	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
35.01331492	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
35.11194398	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
35.73659467	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
35.80234737	0.8022606738289053	0.7381706052942063	0.8522313724612209	High
35.99960548	0.7893209855413422	0.7201751632929382	0.8432362163344789	High
36.03248184	0.7893209855413422	0.7201751632929382	0.8432362163344789	High
36.49275076	0.7893209855413422	0.7201751632929382	0.8432362163344789	High
36.52562712	0.7893209855413422	0.7201751632929382	0.8432362163344789	High
36.95301969	0.7893209855413422	0.7201751632929382	0.8432362163344789	High
37.0187724	0.7752259679423896	0.7006668758721768	0.8334139073364678	High
37.05164875	0.7752259679423896	0.7006668758721768	0.8334139073364678	High
37.18315416	0.7752259679423896	0.7006668758721768	0.8334139073364678	High
37.24890686	0.7752259679423896	0.7006668758721768	0.8334139073364678	High
37.97218661	0.7752259679423896	0.7006668758721768	0.8334139073364678	High
38.03793931	0.7752259679423896	0.7006668758721768	0.8334139073364678	High
38.07081566	0.7579987242103365	0.6759607525793407	0.8219866372573846	High
38.99135352	0.7579987242103365	0.6759607525793407	0.8219866372573846	High
40.96393464	0.7579987242103365	0.6759607525793407	0.8219866372573846	High
42.27898872	0.7579987242103365	0.6759607525793407	0.8219866372573846	High
42.34474143	0.7579987242103365	0.6759607525793407	0.8219866372573846	High
42.90363941	0.739048756105078	0.649128152606462	0.8092829658157584	High
43.03514482	0.739048756105078	0.649128152606462	0.8092829658157584	High
43.26527929	0.739048756105078	0.649128152606462	0.8092829658157584	High
43.42966105	0.739048756105078	0.649128152606462	0.8092829658157584	High
43.75842457	0.7179330773592189	0.6194939612406448	0.795071455435929	High
44.02143538	0.7179330773592189	0.6194939612406448	0.795071455435929	High
44.90909689	0.7179330773592189	0.6194939612406448	0.795071455435929	High
45.59950028	0.7179330773592189	0.6194939612406448	0.795071455435929	High
46.02689286	0.7179330773592189	0.6194939612406448	0.795071455435929	High
46.65154355	0.7179330773592189	0.6194939612406448	0.795071455435929	High
46.91455436	0.7179330773592189	0.6194939612406448	0.795071455435929	High
47.01318342	0.7179330773592189	0.6194939612406448	0.795071455435929	High
47.86796857	0.7179330773592189	0.6194939612406448	0.795071455435929	High
48.19673209	0.7179330773592189	0.6194939612406448	0.795071455435929	High
49.41315712	0.6867185957349052	0.5711826431051917	0.7770823150897084	High
49.51178617	0.6867185957349052	0.5711826431051917	0.7770823150897084	High
50.03780781	0.6867185957349052	0.5711826431051917	0.7770823150897084	High
51.31998553	0.6867185957349052	0.5711826431051917	0.7770823150897084	High
54.60762074	0.6505755117488575	0.5174085165014348	0.7554237897503553	High
55.92267482	0.6505755117488575	0.5174085165014348	0.7554237897503553	High
58.02676135	0.6505755117488575	0.5174085165014348	0.7554237897503553	High
58.38840122	0.6505755117488575	0.5174085165014348	0.7554237897503553	High
61.01850939	0.6505755117488575	0.5174085165014348	0.7554237897503553	High
61.9719236	0.6505755117488575	0.5174085165014348	0.7554237897503553	High
63.97738107	0.6505755117488575	0.5174085165014348	0.7554237897503553	High
64.99654798	0.6505755117488575	0.5174085165014348	0.7554237897503553	High
67.29789263	0.5914322834080524	0.4211034836823011	0.7269193589555358	High
70.02662985	0.5914322834080524	0.4211034836823011	0.7269193589555358	High
70.15813525	0.525717585251602	0.3305855778541762	0.6883121117648813	High
74.56356643	0.525717585251602	0.3305855778541762	0.6883121117648813	High
74.79370089	0.525717585251602	0.3305855778541762	0.6883121117648813	High
79.69227735	0.525717585251602	0.3305855778541762	0.6883121117648813	High
82.38813821	0.525717585251602	0.3305855778541762	0.6883121117648813	High
85.44563895	0.525717585251602	0.3305855778541762	0.6883121117648813	High
86.62918763	0.525717585251602	0.3305855778541762	0.6883121117648813	High
129.2698162	0.525717585251602	0.3305855778541762	0.6883121117648813	High
133.1821021	0.525717585251602	0.3305855778541762	0.6883121117648813	High
0.0	1.0	1.0	1.0	Low
0.460268929	1.0	1.0	1.0	Low
0.920537857	1.0	1.0	1.0	Low
0.986290561	0.99644128113879	0.9750088945016154	0.9994979389195	Low
1.019166913	0.99644128113879	0.9750088945016154	0.9994979389195	Low
1.61094125	0.992764376042337	0.9713746750538952	0.9981858722008021	Low
1.93970477	0.9890874709458837	0.9665451817665331	0.9964680297501404	Low
2.005457474	0.9817336607529776	0.9566699714266583	0.9923570730437186	Low
2.958871684	0.9780429327050338	0.9517771861546026	0.9900764202211033	Low
3.484893316	0.9780429327050338	0.9517771861546026	0.9900764202211033	Low
3.978038597	0.9743382246266061	0.9469226813114032	0.9876844674883987	Low
4.175296709	0.9743382246266061	0.9469226813114032	0.9876844674883987	Low
4.799947398	0.9706193764410089	0.9421053663141961	0.9851992838003295	Low
5.030081862	0.9556867706496087	0.9232788710089505	0.9745921984118727	Low
5.654732551	0.9519536192017585	0.9186834165169827	0.9718188157320837	Low
5.884867015	0.9482204677539089	0.9141239028336541	0.9690071050272546	Low
6.016372423	0.9482204677539089	0.9141239028336541	0.9690071050272546	Low
6.77252852	0.9444725607667392	0.9095731625512647	0.9661517682030673	Low
6.969786633	0.9444725607667392	0.9095731625512647	0.9661517682030673	Low
7.167044745	0.9444725607667392	0.9095731625512647	0.9661517682030673	Low
7.495808265	0.9406794982737006	0.9049808388482368	0.9632367921413852	Low
7.758819081	0.9368864357806614	0.9004194052554657	0.9602915707005407	Low
7.988953546	0.9368864357806614	0.9004194052554657	0.9602915707005407	Low
8.021829898	0.9368864357806614	0.9004194052554657	0.9602915707005407	Low
8.416346122	0.9330624095121688	0.8958379131639121	0.9572990073750658	Low
9.073873163	0.9330624095121688	0.8958379131639121	0.9572990073750658	Low
9.928658316	0.9292226465100616	0.8912597074946887	0.9542700669064451	Low
10.06016372	0.9253828835079534	0.8867077392520034	0.9512163444121258	Low
10.98070158	0.9215431205058459	0.8821801245595753	0.9481395054574924	Low
11.01357793	0.9215431205058459	0.8821801245595753	0.9481395054574924	Low
11.07933064	0.9215431205058459	0.8821801245595753	0.9481395054574924	Low
11.50672321	0.9215431205058459	0.8821801245595753	0.9481395054574924	Low
11.73685768	0.9176382767748884	0.8775776356714574	0.9449983184415178	Low
11.83548673	0.9176382767748884	0.8775776356714574	0.9449983184415178	Low
11.86836309	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
11.90123944	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
11.96699214	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
11.9998685	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
12.19712661	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
12.36150837	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
12.39438472	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
12.42726107	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
12.46013742	0.9137167456775592	0.8729737665395295	0.9418247933531435	Low
12.59164283	0.9096376530629277	0.868158015727434	0.9385268504321777	Low
12.62451918	0.9096376530629277	0.868158015727434	0.9385268504321777	Low
12.65739554	0.9096376530629277	0.868158015727434	0.9385268504321777	Low
